CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Segmen_KMeans,Segmen_Hierarchical,Segmen_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
12592,92,2,437.6,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5237386278211207,-0.36158277709840037,-0.4013170984009997
12593,109,3,418.09999999999997,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6490128893147309,0.05960546552681911,-0.4374599411696904
12594,38,10,3338.2200000000003,1,1,0,Champions,Champions,At-Risk Champions,-0.12474545964177015,1.5406654655354899,1.2119040775054009
12596,51,2,618.27,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.08992556633514363,-0.36158277709840037,-0.12717302627551466
12597,19,4,3811.22,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.6230859205766931,0.3863044476016776,1.317185172135965
12598,10,8,3023.08,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,1.2468684386726128,1.133122470444736
12599,29,7,1032.58,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.0744251947249353,0.27992013435358554
12600,29,10,2599.04,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.5406654655354899,1.013054966222713
12601,190,5,577.0600000000001,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.060765981162014,0.6532369520997158,-0.18190090209153784
12602,59,1,153.12,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.19670874076341505,-0.9552142636712971,-1.2324879237041446
12603,22,1,739.1999999999999,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5187942651860693,-0.9552142636712971,0.01458972261877053
12604,79,2,254.18,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4113797667403285,-0.36158277709840037,-0.8317563657855035
12607,60,1,1579.51,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.20904305891646366,-0.9552142636712971,0.6174560838310443
12609,78,3,1126.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4019933629965244,0.05960546552681911,0.34928765932482014
12610,23,5,2099.54,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.6532369520997158,0.8435138510271594
12611,52,1,1193.32,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.10413950578058002,-0.9552142636712971,0.3947967947590383
12612,74,1,704.0400000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.36322052473557237,-0.9552142636712971,-0.024086393766291934
12613,57,5,3344.38,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.17141108902445348,0.6532369520997158,1.2133687943407492
12614,278,1,315.6,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3435332891612286,-0.9552142636712971,-0.6603575002750689
12615,2,4,2291.19,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,0.3863044476016776,0.9129040864687247
12616,95,2,713.3,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5474298004497687,-0.36158277709840037,-0.013716388683993191
12617,29,1,352.98,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3205241028950956,-0.9552142636712971,-0.571664899113624
12618,22,1,177.31,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5187942651860693,-0.9552142636712971,-1.1166229345267744
12619,16,9,3641.24,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.4011241767997944,1.2809354078609085
12620,15,3,1339.41,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7895977045488505,0.05960546552681911,0.48650720262497027
12621,2,20,13689.67,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,2.487376384667096,2.3332466323629277
12622,232,1,180.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2090862834765006,-0.9552142636712971,-1.1042841882638283
12623,276,1,305.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3381648540746935,-0.9552142636712971,-0.6871615158787254
12624,106,2,641.13,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6283790606233428,-0.36158277709840037,-0.09836462123046415
12625,212,2,2683.82,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1421167725593575,-0.36158277709840037,1.038555275461452
12626,23,9,6620.48,1,1,0,Champions,Champions,At-Risk Champions,-0.4870358868672529,1.4011241767997944,1.7559599837592308
12627,11,7,4478.53,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,1.0744251947249353,1.4453798385143781
12628,4,3,786.46,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.05960546552681911,0.06377712381691153
12630,10,2,1270.88,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,-0.36158277709840037,0.44480036467774947
12631,57,1,640.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.17141108902445348,-0.9552142636712971,-0.09914471891463976
12633,59,4,2163.98,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.19670874076341505,0.3863044476016776,0.8675278702816147
12635,90,2,1689.18,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5075160485126933,-0.36158277709840037,0.6707723303287398
12637,67,8,6002.9,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.2901066368625376,1.2468684386726128,1.6781484862634812
12638,33,1,671.69,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.22712620679597337,-0.9552142636712971,-0.06141469846570602
12639,239,1,486.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.231174428080437,-0.9552142636712971,-0.31796479781043435
12640,24,3,1174.58,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.45657413660453583,0.05960546552681911,0.38222790605466606
12641,115,1,185.9,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6886439326829644,-0.9552142636712971,-1.0792309192396632
12642,25,3,1013.26,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4273072773233673,0.05960546552681911,0.26492424426142924
12643,128,6,3344.64,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.7679079316757323,0.8789251688960832,1.2134305574687834
12644,130,1,477.91,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7793883005555002,-0.9552142636712971,-0.33144079613621924
12645,34,4,1775.18,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.20549543839914314,0.3863044476016776,0.7102146256498559
12646,5,2,1346.97,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,-0.36158277709840037,0.4909769249834099
12647,22,12,3722.82,1,1,0,Champions,Champions,At-Risk Champions,-0.5187942651860693,1.7852452398084835,1.2985395339010715
12648,155,1,318.05,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9097202276752518,-0.9552142636712971,-0.6542311976448417
12649,107,3,623.51,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.6353205921544528,0.05960546552681911,-0.12047667002694387
12650,3,1,314.44,0,1,1,Lost / Churned,Champions,Lost / Churned,-1.8240633918658722,-0.9552142636712971,-0.6632746732080488
12651,335,1,114.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4822531262858296,-0.9552142636712971,-1.4651836659567992
12652,331,1,919.98,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4733163816448338,-0.9552142636712971,0.1882519178154217
12653,149,2,2209.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8804533683940834,-0.36158277709840037,0.8841900751407056
12654,11,5,601.98,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.6532369520997158,-0.1483583457781435
12656,17,5,4051.17,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7017069128441668,0.6532369520997158,1.365696011978844
12657,11,4,1643.18,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,0.3863044476016776,0.6488432124817325
12658,19,1,686.05,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.6230859205766931,-0.9552142636712971,-0.04462808942633923
12659,30,1,91.68,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-1.6366695222220122
12660,11,1,245.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-1.0042687305257638,-0.9552142636712971,-0.8605503152730051
12662,1,11,3849.78,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,1.6680566812978321,1.325183332879004
12664,8,9,4881.88,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,1.4011241767997944,1.5138989266735754
12665,325,1,63.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4597073249619175,-0.9552142636712971,-1.9309329862473348
12667,58,1,620.13,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.1841671134665053,-0.9552142636712971,-0.1247896106895606
12668,12,4,3807.15,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,0.3863044476016776,1.3163362523522377
12669,151,3,2744.0299999999997,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8903370792262918,0.05960546552681911,1.056180995143556
12670,10,5,2996.05,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,0.6532369520997158,1.1259870556914335
12672,330,1,225.89999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4710653716164896,-0.9552142636712971,-0.9251048940137095
12673,5,2,610.52,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,-0.36158277709840037,-0.13718158971432767
12674,39,4,1970.6,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.10585307691818215,0.3863044476016776,0.7931686089801405
12676,25,6,1331.39,1,1,0,Champions,Champions,At-Risk Champions,-0.4273072773233673,0.8789251688960832,0.4817378715411789
12678,42,12,17628.46,1,1,-1,Champions,Champions,Noise/Outlier,-0.05188672966437577,1.7852452398084835,2.534198886896624
12679,59,4,1113.02,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.19670874076341505,0.3863044476016776,0.33948225454067754
12680,1,4,862.81,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.3863044476016776,0.13732141885400326
12681,15,22,13787.54,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,2.6205659263872656,2.338907662207883
12682,4,31,12279.82,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,3.104064653121168,2.2468789142262913
12683,4,15,8476.57,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,2.0892449239230517,1.952341088480325
12684,8,7,2283.63,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,1.0744251947249353,0.9102786191250546
12685,28,6,2863.08,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,0.8789251688960832,1.0899212944826258
12686,372,1,89.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5602075626728675,-0.9552142636712971,-1.6587539535577802
12688,114,1,4873.8099999999995,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,0.68218320610311,-0.9552142636712971,1.5125843834218153
12689,26,2,1247.61,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.3991450951625692,-0.36158277709840037,0.4301255708952618
12690,206,1,389.01,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.120795057494147,-0.9552142636712971,-0.49463039592419683
12691,28,6,1035.8,1,1,0,Champions,Champions,At-Risk Champions,-0.3458217546340572,0.8789251688960832,0.2823921682473474
12693,127,4,855.91,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7621008264266822,0.3863044476016776,0.13094775030810432
12694,70,2,869.67,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.32232211121924903,-0.36158277709840037,0.1436078671308
12695,7,4,582.1,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,0.3863044476016776,-0.1750018494306114
12697,29,3,957.59,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3205241028950956,0.05960546552681911,0.2200609946374664
12700,8,4,4939.99,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.3863044476016776,1.5233009558989075
12701,80,2,797.71,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4206495661775393,-0.36158277709840037,0.07505061257679482
12702,20,1,219.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5866782483482139,-0.9552142636712971,-0.9496475472994113
12703,71,1,283.55,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.33275877447285523,-0.9552142636712971,-0.7451789004890396
12704,7,8,2340.84,1,1,0,Champions,Champions,At-Risk Champions,-1.3068305482073614,1.2468684386726128,0.9299345039248913
12705,15,9,6868.29,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,1.4011241767997944,1.7851597386092597
12707,292,1,603.42,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3800683117199994,-0.9552142636712971,-0.14646268864529258
12708,30,10,2712.91,1,1,0,Champions,Champions,At-Risk Champions,-0.2960560335189878,1.5406654655354899,1.0471198260514416
12709,15,15,9706.52,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,2.0892449239230517,2.060008385090548
12710,97,3,1149.02,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5628161034647609,0.05960546552681911,0.3647579592945362
12712,29,13,4396.13,1,1,0,Champions,Champions,At-Risk Champions,-0.3205241028950956,1.8937448980941993,1.4306248673931372
12713,1,1,848.55,1,1,-1,Champions,Champions,Noise/Outlier,-2.341296235524383,-0.9552142636712971,0.12409235256103748
12714,9,5,4708.86,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,0.6532369520997158,1.4852275201767522
12715,106,1,343.36,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6283790606233428,-0.9552142636712971,-0.5935618623837106
12716,4,2,1053.49,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,-0.36158277709840037,0.2958375207762813
12717,151,2,1030.98,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8903370792262918,-0.36158277709840037,0.2786889289367203
12718,71,1,238.25,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.33275877447285523,-0.9552142636712971,-0.8829846212490247
12719,5,2,644.95,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,-0.36158277709840037,-0.09365083306203861
12720,3,25,5781.73,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,2.8000649690066,1.6483196843210832
12721,32,6,2656.13,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.24940276429285124,0.8789251688960832,1.0303162605376512
12722,85,4,997.63,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4653461139941349,0.3863044476016776,0.2525819491247407
12723,4,5,725.07,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.6532369520997158,-0.0007278490142643233
12724,5,4,1031.41,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.3863044476016776,0.27902000286208967
12725,371,1,427.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.558204315138142,-0.9552142636712971,-0.41927573658238854
12726,28,7,2609.1,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3458217546340572,1.0744251947249353,1.0161239697673847
12727,11,7,3980.7,1,1,0,Champions,Champions,At-Risk Champions,-1.0042687305257638,1.0744251947249353,1.3517535691229625
12728,71,4,836.33,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.33275877447285523,0.3863044476016776,0.11257791108726899
12729,114,1,453.01,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.68218320610311,-0.9552142636712971,-0.3738740529055653
12731,24,12,18895.91,1,1,0,Champions,Champions,At-Risk Champions,-0.45657413660453583,1.7852452398084835,2.589374476319443
12732,180,1,236.26000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0206375359937399,-0.9552142636712971,-0.8896225386649049
12733,234,1,383.95,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2154641792133722,-0.9552142636712971,-0.5050086826453296
12734,353,1,110.39999999999999,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5211946184651242,-0.9552142636712971,-1.4904598173531705
12735,315,2,779.5699999999999,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.4364590503135464,-0.36158277709840037,0.05679293595829928
12736,333,1,234.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4777981324055245,-0.9552142636712971,-0.8972289333136365
12738,372,1,155.35,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5602075626728675,-0.9552142636712971,-1.2210712141410414
12739,78,2,1013.04,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.4019933629965244,-0.36158277709840037,0.26475184366866555
12740,64,1,427.6,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.25643735030730064,-0.9552142636712971,-0.41964649821615696
12743,134,2,540.13,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8018323761266101,-0.36158277709840037,-0.2343673237019141
12744,52,7,21279.29,1,1,-1,Champions,Champions,Noise/Outlier,0.10413950578058002,1.0744251947249353,2.6837744997098003
12747,2,11,4196.01,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,1.6680566812978321,1.393606705887036
12748,1,209,33053.19,1,1,-1,Champions,Champions,Noise/Outlier,-2.341296235524383,5.858534554336304,3.033746320356939
12749,4,5,4090.88,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,0.6532369520997158,1.3734461807569656
12750,129,1,275.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7736701939658116,-0.9552142636712971,-0.7668946604337534
12752,81,1,4366.78,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,0.42980562287258406,-0.9552142636712971,1.4253024303792625
12753,23,6,21429.39,1,1,-1,Champions,Champions,Noise/Outlier,-0.4870358868672529,0.8789251688960832,2.6893604138647302
12754,236,3,3010.74,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.2217880243366328,0.05960546552681911,1.129872886593402
12755,281,2,3811.95,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.3515142129228124,-0.36158277709840037,1.3173373395267247
12756,87,1,112.07999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4825011053425735,-0.9552142636712971,-1.478564172238005
12757,16,13,7834.650000000001,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.8937448980941993,1.889764226526691
12758,117,2,2791.59,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.7013999571250162,-0.36158277709840037,1.0698324091253586
12759,52,3,1531.44,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.10413950578058002,0.05960546552681911,0.5929098558744518
12762,8,2,1898.52,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,-0.36158277709840037,0.7635696385736469
12763,138,2,494.08,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8236210556992557,-0.36158277709840037,-0.3050505348788116
12764,317,1,1693.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4411670107791992,-0.9552142636712971,0.6729792169858936
12766,4,7,6989.63,1,1,0,Champions,Champions,At-Risk Champions,-1.6575516078937147,1.0744251947249353,1.7990753606956273
12769,239,1,1143.6,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.231174428080437,-0.9552142636712971,0.36100358487210443
12770,211,1,1351.45,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1386051930976016,-0.9552142636712971,0.49361383530069763
12772,60,1,892.47,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.20904305891646366,-0.9552142636712971,0.16415135807399658
